mamey sapote	to buy	(<grocery>, to buy)
buy fiddlehead	to do	(buy <grocery>, to do)
buy fiddlehead	reminders	(buy <grocery>, reminders)
fiddlehead	to buy	(<grocery>, to buy)
buy chana dal	to do	(buy <grocery>, to do)
buy chana dal	reminders	(buy <grocery>, reminders)
chana dal	to buy	(<grocery>, to buy)
buy lupini beans	to do	(buy <grocery>, to do)
buy lupini beans	reminders	(buy <grocery>, reminders)
lupini beans	to buy	(<grocery>, to buy)
buy buckwheat	to do	(buy <grocery>, to do)
buy buckwheat	reminders	(buy <grocery>, reminders)
buckwheat	to buy	(<grocery>, to buy)
buy durian	to do	(buy <grocery>, to do)
buy durian	reminders	(buy <grocery>, reminders)
durian	to buy	(<grocery>, to buy)
buy valencia	to do	(buy <grocery>, to do)
buy valencia	reminders	(buy <grocery>, reminders)
valencia	to buy	(<grocery>, to buy)
buy daikon radish	to do	(buy <grocery>, to do)
buy daikon radish	reminders	(buy <grocery>, reminders)
daikon radish	to buy	(<grocery>, to buy)
buy pink beans	to do	(buy <grocery>, to do)
buy pink beans	reminders	(buy <grocery>, reminders)
pink beans	to buy	(<grocery>, to buy)
buy olive	to do	(buy <grocery>, to do)
buy olive	reminders	(buy <grocery>, reminders)
olive	to buy	(<grocery>, to buy)
buy banana	to do	(buy <grocery>, to do)
buy banana	reminders	(buy <grocery>, reminders)
banana	to buy	(<grocery>, to buy)
buy escarole	to do	(buy <grocery>, to do)
buy escarole	reminders	(buy <grocery>, reminders)
escarole	to buy	(<grocery>, to buy)
buy quinoa	to do	(buy <grocery>, to do)
buy quinoa	reminders	(buy <grocery>, reminders)
quinoa	to buy	(<grocery>, to buy)
buy arborio	to do	(buy <grocery>, to do)
buy arborio	reminders	(buy <grocery>, reminders)
arborio	to buy	(<grocery>, to buy)
buy cactus pear	to do	(buy <grocery>, to do)
buy cactus pear	reminders	(buy <grocery>, reminders)
cactus pear	to buy	(<grocery>, to buy)
buy jerusalem artichoke	to do	(buy <grocery>, to do)
buy jerusalem artichoke	reminders	(buy <grocery>, reminders)
jerusalem artichoke	to buy	(<grocery>, to buy)
buy persimmon	to do	(buy <grocery>, to do)
buy persimmon	reminders	(buy <grocery>, reminders)
persimmon	to buy	(<grocery>, to buy)
buy tangelo	to do	(buy <grocery>, to do)
buy tangelo	reminders	(buy <grocery>, reminders)
tangelo	to buy	(<grocery>, to buy)
buy sweet potato	to do	(buy <grocery>, to do)
buy sweet potato	reminders	(buy <grocery>, reminders)
sweet potato	to buy	(<grocery>, to buy)
buy romaine	to do	(buy <grocery>, to do)
buy romaine	reminders	(buy <grocery>, reminders)
romaine	to buy	(<grocery>, to buy)
buy amaranth leaves	to do	(buy <grocery>, to do)
buy amaranth leaves	reminders	(buy <grocery>, reminders)
amaranth leaves	to buy	(<grocery>, to buy)
buy chinese broccoli	to do	(buy <grocery>, to do)
buy chinese broccoli	reminders	(buy <grocery>, reminders)
chinese broccoli	to buy	(<grocery>, to buy)
buy pumpkin	to do	(buy <grocery>, to do)
buy pumpkin	reminders	(buy <grocery>, reminders)
pumpkin	to buy	(<grocery>, to buy)
buy candle corn	to do	(buy <grocery>, to do)
buy candle corn	reminders	(buy <grocery>, reminders)
candle corn	to buy	(<grocery>, to buy)
buy peas	to do	(buy <grocery>, to do)
buy peas	reminders	(buy <grocery>, reminders)
peas	to buy	(<grocery>, to buy)
buy chinese spinach	to do	(buy <grocery>, to do)
buy chinese spinach	reminders	(buy <grocery>, reminders)
chinese spinach	to buy	(<grocery>, to buy)
buy rye berries	to do	(buy <grocery>, to do)
buy rye berries	reminders	(buy <grocery>, reminders)
rye berries	to buy	(<grocery>, to buy)
buy barley	to do	(buy <grocery>, to do)
buy barley	reminders	(buy <grocery>, reminders)
barley	to buy	(<grocery>, to buy)
buy beet greens	to do	(buy <grocery>, to do)
buy beet greens	reminders	(buy <grocery>, reminders)
beet greens	to buy	(<grocery>, to buy)
buy radish	to do	(buy <grocery>, to do)
buy radish	reminders	(buy <grocery>, reminders)
radish	to buy	(<grocery>, to buy)
buy winter squash	to do	(buy <grocery>, to do)
buy winter squash	reminders	(buy <grocery>, reminders)
winter squash	to buy	(<grocery>, to buy)
buy scotch barley	to do	(buy <grocery>, to do)
buy scotch barley	reminders	(buy <grocery>, reminders)
scotch barley	to buy	(<grocery>, to buy)
buy lucuma	to do	(buy <grocery>, to do)
buy lucuma	reminders	(buy <grocery>, reminders)
lucuma	to buy	(<grocery>, to buy)
buy collard greens	to do	(buy <grocery>, to do)
buy collard greens	reminders	(buy <grocery>, reminders)
collard greens	to buy	(<grocery>, to buy)
buy fava beans	to do	(buy <grocery>, to do)
buy fava beans	reminders	(buy <grocery>, reminders)
fava beans	to buy	(<grocery>, to buy)
buy instant oats	to do	(buy <grocery>, to do)
buy instant oats	reminders	(buy <grocery>, reminders)
instant oats	to buy	(<grocery>, to buy)
buy prickly pear	to do	(buy <grocery>, to do)
buy prickly pear	reminders	(buy <grocery>, reminders)
prickly pear	to buy	(<grocery>, to buy)
buy forbidden	to do	(buy <grocery>, to do)
buy forbidden	reminders	(buy <grocery>, reminders)
forbidden	to buy	(<grocery>, to buy)
buy iceberg	to do	(buy <grocery>, to do)
buy iceberg	reminders	(buy <grocery>, reminders)
iceberg	to buy	(<grocery>, to buy)
buy lotus seed	to do	(buy <grocery>, to do)
buy lotus seed	reminders	(buy <grocery>, reminders)
lotus seed	to buy	(<grocery>, to buy)
buy cucumber	to do	(buy <grocery>, to do)
buy cucumber	reminders	(buy <grocery>, reminders)
cucumber	to buy	(<grocery>, to buy)
buy water chestnut	to do	(buy <grocery>, to do)
buy water chestnut	reminders	(buy <grocery>, reminders)
water chestnut	to buy	(<grocery>, to buy)
buy wheat	to do	(buy <grocery>, to do)
buy wheat	reminders	(buy <grocery>, reminders)
wheat	to buy	(<grocery>, to buy)
buy black beans	to do	(buy <grocery>, to do)
buy black beans	reminders	(buy <grocery>, reminders)
black beans	to buy	(<grocery>, to buy)
buy pinto beans	to do	(buy <grocery>, to do)
buy pinto beans	reminders	(buy <grocery>, reminders)
pinto beans	to buy	(<grocery>, to buy)
buy mangosteen	to do	(buy <grocery>, to do)
buy mangosteen	reminders	(buy <grocery>, reminders)
mangosteen	to buy	(<grocery>, to buy)
buy tamarind	to do	(buy <grocery>, to do)
buy tamarind	reminders	(buy <grocery>, reminders)
tamarind	to buy	(<grocery>, to buy)
buy pomegranate	to do	(buy <grocery>, to do)
buy pomegranate	reminders	(buy <grocery>, reminders)
pomegranate	to buy	(<grocery>, to buy)
buy green peas	to do	(buy <grocery>, to do)
buy green peas	reminders	(buy <grocery>, reminders)
green peas	to buy	(<grocery>, to buy)
buy jackfruit	to do	(buy <grocery>, to do)
buy jackfruit	reminders	(buy <grocery>, reminders)
jackfruit	to buy	(<grocery>, to buy)
buy camargue red rice	to do	(buy <grocery>, to do)
buy camargue red rice	reminders	(buy <grocery>, reminders)
camargue red rice	to buy	(<grocery>, to buy)
buy garbanzo beans	to do	(buy <grocery>, to do)
buy garbanzo beans	reminders	(buy <grocery>, reminders)
garbanzo beans	to buy	(<grocery>, to buy)
buy bamboo shoots	to do	(buy <grocery>, to do)
buy bamboo shoots	reminders	(buy <grocery>, reminders)
bamboo shoots	to buy	(<grocery>, to buy)
buy apricot	to do	(buy <grocery>, to do)
buy apricot	reminders	(buy <grocery>, reminders)
apricot	to buy	(<grocery>, to buy)
buy seitan	to do	(buy <grocery>, to do)
buy seitan	reminders	(buy <grocery>, reminders)
seitan	to buy	(<grocery>, to buy)
buy cushaw	to do	(buy <grocery>, to do)
buy cushaw	reminders	(buy <grocery>, reminders)
cushaw	to buy	(<grocery>, to buy)
buy bitter melon	to do	(buy <grocery>, to do)
buy bitter melon	reminders	(buy <grocery>, reminders)
bitter melon	to buy	(<grocery>, to buy)
buy bean sprouts	to do	(buy <grocery>, to do)
buy bean sprouts	reminders	(buy <grocery>, reminders)
bean sprouts	to buy	(<grocery>, to buy)
buy split peas	to do	(buy <grocery>, to do)
buy split peas	reminders	(buy <grocery>, reminders)
split peas	to buy	(<grocery>, to buy)
buy wax beans	to do	(buy <grocery>, to do)
buy wax beans	reminders	(buy <grocery>, reminders)
wax beans	to buy	(<grocery>, to buy)
buy calabash	to do	(buy <grocery>, to do)
buy calabash	reminders	(buy <grocery>, reminders)
calabash	to buy	(<grocery>, to buy)
buy pear	to do	(buy <grocery>, to do)
buy pear	reminders	(buy <grocery>, reminders)
pear	to buy	(<grocery>, to buy)
buy asian pear	to do	(buy <grocery>, to do)
buy asian pear	reminders	(buy <grocery>, reminders)
asian pear	to buy	(<grocery>, to buy)
buy sushi	to do	(buy <grocery>, to do)
buy sushi	reminders	(buy <grocery>, reminders)
sushi	to buy	(<grocery>, to buy)
buy pigeon pea	to do	(buy <grocery>, to do)
buy pigeon pea	reminders	(buy <grocery>, reminders)
pigeon pea	to buy	(<grocery>, to buy)
buy coconut	to do	(buy <grocery>, to do)
buy coconut	reminders	(buy <grocery>, reminders)
coconut	to buy	(<grocery>, to buy)
buy kale	to do	(buy <grocery>, to do)
buy kale	reminders	(buy <grocery>, reminders)
kale	to buy	(<grocery>, to buy)
buy borlotti	to do	(buy <grocery>, to do)
buy borlotti	reminders	(buy <grocery>, reminders)
borlotti	to buy	(<grocery>, to buy)
buy rambutan	to do	(buy <grocery>, to do)
buy rambutan	reminders	(buy <grocery>, reminders)
rambutan	to buy	(<grocery>, to buy)
buy eggplant	to do	(buy <grocery>, to do)
buy eggplant	reminders	(buy <grocery>, reminders)
eggplant	to buy	(<grocery>, to buy)
buy kamut	to do	(buy <grocery>, to do)
buy kamut	reminders	(buy <grocery>, reminders)
kamut	to buy	(<grocery>, to buy)
buy watercress	to do	(buy <grocery>, to do)
buy watercress	reminders	(buy <grocery>, reminders)
watercress	to buy	(<grocery>, to buy)
buy kiwifruit	to do	(buy <grocery>, to do)
buy kiwifruit	reminders	(buy <grocery>, reminders)
kiwifruit	to buy	(<grocery>, to buy)
buy gobo	to do	(buy <grocery>, to do)
buy gobo	reminders	(buy <grocery>, reminders)
gobo	to buy	(<grocery>, to buy)
buy noni	to do	(buy <grocery>, to do)
buy noni	reminders	(buy <grocery>, reminders)
noni	to buy	(<grocery>, to buy)
buy cassava	to do	(buy <grocery>, to do)
buy cassava	reminders	(buy <grocery>, reminders)
cassava	to buy	(<grocery>, to buy)
buy pak choy	to do	(buy <grocery>, to do)
buy pak choy	reminders	(buy <grocery>, reminders)
pak choy	to buy	(<grocery>, to buy)
buy barley flakes	to do	(buy <grocery>, to do)
buy barley flakes	reminders	(buy <grocery>, reminders)
barley flakes	to buy	(<grocery>, to buy)
buy navy beans	to do	(buy <grocery>, to do)
buy navy beans	reminders	(buy <grocery>, reminders)
navy beans	to buy	(<grocery>, to buy)
buy popcorn	to do	(buy <grocery>, to do)
buy popcorn	reminders	(buy <grocery>, reminders)
popcorn	to buy	(<grocery>, to buy)
buy hulled barley	to do	(buy <grocery>, to do)
buy hulled barley	reminders	(buy <grocery>, reminders)
hulled barley	to buy	(<grocery>, to buy)
buy barley grits	to do	(buy <grocery>, to do)
buy barley grits	reminders	(buy <grocery>, reminders)
barley grits	to buy	(<grocery>, to buy)
buy lettuce	to do	(buy <grocery>, to do)
buy lettuce	reminders	(buy <grocery>, reminders)
lettuce	to buy	(<grocery>, to buy)
buy currant	to do	(buy <grocery>, to do)
buy currant	reminders	(buy <grocery>, reminders)
currant	to buy	(<grocery>, to buy)
buy christmas lima bean	to do	(buy <grocery>, to do)
buy christmas lima bean	reminders	(buy <grocery>, reminders)
christmas lima bean	to buy	(<grocery>, to buy)
buy celery	to do	(buy <grocery>, to do)
buy celery	reminders	(buy <grocery>, reminders)
celery	to buy	(<grocery>, to buy)
buy parboiled	to do	(buy <grocery>, to do)
buy parboiled	reminders	(buy <grocery>, reminders)
parboiled	to buy	(<grocery>, to buy)
buy dandelion greens	to do	(buy <grocery>, to do)
buy dandelion greens	reminders	(buy <grocery>, reminders)
dandelion greens	to buy	(<grocery>, to buy)
buy date	to do	(buy <grocery>, to do)
buy date	reminders	(buy <grocery>, reminders)
date	to buy	(<grocery>, to buy)
buy spanish tolosana beans	to do	(buy <grocery>, to do)
buy spanish tolosana beans	reminders	(buy <grocery>, reminders)
spanish tolosana beans	to buy	(<grocery>, to buy)
buy celeriac	to do	(buy <grocery>, to do)
buy celeriac	reminders	(buy <grocery>, reminders)
celeriac	to buy	(<grocery>, to buy)
buy beet	to do	(buy <grocery>, to do)
buy beet	reminders	(buy <grocery>, reminders)
beet	to buy	(<grocery>, to buy)
buy bok choi	to do	(buy <grocery>, to do)
buy bok choi	reminders	(buy <grocery>, reminders)
bok choi	to buy	(<grocery>, to buy)
buy quick oatmeal	to do	(buy <grocery>, to do)
buy quick oatmeal	reminders	(buy <grocery>, reminders)
quick oatmeal	to buy	(<grocery>, to buy)
buy cauliflower	to do	(buy <grocery>, to do)
buy cauliflower	reminders	(buy <grocery>, reminders)
cauliflower	to buy	(<grocery>, to buy)
buy scarlet runner beans	to do	(buy <grocery>, to do)
buy scarlet runner beans	reminders	(buy <grocery>, reminders)
scarlet runner beans	to buy	(<grocery>, to buy)
buy irish oatmeal	to do	(buy <grocery>, to do)
buy irish oatmeal	reminders	(buy <grocery>, reminders)
irish oatmeal	to buy	(<grocery>, to buy)
buy grape leaves	to do	(buy <grocery>, to do)
buy grape leaves	reminders	(buy <grocery>, reminders)
grape leaves	to buy	(<grocery>, to buy)
buy loquat	to do	(buy <grocery>, to do)
buy loquat	reminders	(buy <grocery>, reminders)
loquat	to buy	(<grocery>, to buy)
buy couscous	to do	(buy <grocery>, to do)
buy couscous	reminders	(buy <grocery>, reminders)
couscous	to buy	(<grocery>, to buy)
buy spelt flakes	to do	(buy <grocery>, to do)
buy spelt flakes	reminders	(buy <grocery>, reminders)
spelt flakes	to buy	(<grocery>, to buy)
buy kala jeera	to do	(buy <grocery>, to do)
buy kala jeera	reminders	(buy <grocery>, reminders)
kala jeera	to buy	(<grocery>, to buy)
buy spesinach	to do	(buy <grocery>, to do)
buy spesinach	reminders	(buy <grocery>, reminders)
spesinach	to buy	(<grocery>, to buy)
buy jujube	to do	(buy <grocery>, to do)
buy jujube	reminders	(buy <grocery>, reminders)
jujube	to buy	(<grocery>, to buy)
buy raisin	to do	(buy <grocery>, to do)
buy raisin	reminders	(buy <grocery>, reminders)
raisin	to buy	(<grocery>, to buy)
buy oat bran	to do	(buy <grocery>, to do)
buy oat bran	reminders	(buy <grocery>, reminders)
oat bran	to buy	(<grocery>, to buy)
buy pearl	to do	(buy <grocery>, to do)
buy pearl	reminders	(buy <grocery>, reminders)
pearl	to buy	(<grocery>, to buy)
buy kidney beans	to do	(buy <grocery>, to do)
buy kidney beans	reminders	(buy <grocery>, reminders)
kidney beans	to buy	(<grocery>, to buy)
buy spaghetti	to do	(buy <grocery>, to do)
buy spaghetti	reminders	(buy <grocery>, reminders)
spaghetti	to buy	(<grocery>, to buy)
buy green beans	to do	(buy <grocery>, to do)
buy green beans	reminders	(buy <grocery>, reminders)
green beans	to buy	(<grocery>, to buy)
buy bok choy	to do	(buy <grocery>, to do)
buy bok choy	reminders	(buy <grocery>, reminders)
bok choy	to buy	(<grocery>, to buy)
buy riz rouge	to do	(buy <grocery>, to do)
buy riz rouge	reminders	(buy <grocery>, reminders)
riz rouge	to buy	(<grocery>, to buy)
buy sorghum	to do	(buy <grocery>, to do)
buy sorghum	reminders	(buy <grocery>, reminders)
sorghum	to buy	(<grocery>, to buy)
buy leeks	to do	(buy <grocery>, to do)
buy leeks	reminders	(buy <grocery>, reminders)
leeks	to buy	(<grocery>, to buy)
buy fennel	to do	(buy <grocery>, to do)
buy fennel	reminders	(buy <grocery>, reminders)
fennel	to buy	(<grocery>, to buy)
buy potato	to do	(buy <grocery>, to do)
buy potato	reminders	(buy <grocery>, reminders)
potato	to buy	(<grocery>, to buy)
buy pearled barley	to do	(buy <grocery>, to do)
buy pearled barley	reminders	(buy <grocery>, reminders)
pearled barley	to buy	(<grocery>, to buy)
buy frisee	to do	(buy <grocery>, to do)
buy frisee	reminders	(buy <grocery>, reminders)
frisee	to buy	(<grocery>, to buy)
buy turnip	to do	(buy <grocery>, to do)
buy turnip	reminders	(buy <grocery>, reminders)
turnip	to buy	(<grocery>, to buy)
buy wheat gluten	to do	(buy <grocery>, to do)
buy wheat gluten	reminders	(buy <grocery>, reminders)
wheat gluten	to buy	(<grocery>, to buy)
buy tomatillo	to do	(buy <grocery>, to do)
buy tomatillo	reminders	(buy <grocery>, reminders)
tomatillo	to buy	(<grocery>, to buy)
buy marrow beans	to do	(buy <grocery>, to do)
buy marrow beans	reminders	(buy <grocery>, reminders)
marrow beans	to buy	(<grocery>, to buy)
buy parsley	to do	(buy <grocery>, to do)
buy parsley	reminders	(buy <grocery>, reminders)
parsley	to buy	(<grocery>, to buy)
buy kalijira	to do	(buy <grocery>, to do)
buy kalijira	reminders	(buy <grocery>, reminders)
kalijira	to buy	(<grocery>, to buy)
buy pickling cucumbers	to do	(buy <grocery>, to do)
buy pickling cucumbers	reminders	(buy <grocery>, reminders)
pickling cucumbers	to buy	(<grocery>, to buy)
buy amaranth	to do	(buy <grocery>, to do)
buy amaranth	reminders	(buy <grocery>, reminders)
amaranth	to buy	(<grocery>, to buy)
buy flageolet beans	to do	(buy <grocery>, to do)
buy flageolet beans	reminders	(buy <grocery>, reminders)
flageolet beans	to buy	(<grocery>, to buy)
buy longan	to do	(buy <grocery>, to do)
buy longan	reminders	(buy <grocery>, reminders)
longan	to buy	(<grocery>, to buy)
buy semolina	to do	(buy <grocery>, to do)
buy semolina	reminders	(buy <grocery>, reminders)
semolina	to buy	(<grocery>, to buy)
buy garlic	to do	(buy <grocery>, to do)
buy garlic	reminders	(buy <grocery>, reminders)
garlic	to buy	(<grocery>, to buy)
buy roasted buckwheat	to do	(buy <grocery>, to do)
buy roasted buckwheat	reminders	(buy <grocery>, reminders)
roasted buckwheat	to buy	(<grocery>, to buy)
buy summer squash	to do	(buy <grocery>, to do)
buy summer squash	reminders	(buy <grocery>, reminders)
summer squash	to buy	(<grocery>, to buy)
buy grapes	to do	(buy <grocery>, to do)
buy grapes	reminders	(buy <grocery>, reminders)
grapes	to buy	(<grocery>, to buy)
buy cherry	to do	(buy <grocery>, to do)
buy cherry	reminders	(buy <grocery>, reminders)
cherry	to buy	(<grocery>, to buy)
buy bitter gourd	to do	(buy <grocery>, to do)
buy bitter gourd	reminders	(buy <grocery>, reminders)
bitter gourd	to buy	(<grocery>, to buy)
buy water spinach	to do	(buy <grocery>, to do)
buy water spinach	reminders	(buy <grocery>, reminders)
water spinach	to buy	(<grocery>, to buy)
buy english cucumber	to do	(buy <grocery>, to do)
buy english cucumber	reminders	(buy <grocery>, reminders)
english cucumber	to buy	(<grocery>, to buy)
buy mango	to do	(buy <grocery>, to do)
buy mango	reminders	(buy <grocery>, reminders)
mango	to buy	(<grocery>, to buy)
buy yuca	to do	(buy <grocery>, to do)
buy yuca	reminders	(buy <grocery>, reminders)
yuca	to buy	(<grocery>, to buy)
buy greens	to do	(buy <grocery>, to do)
buy greens	reminders	(buy <grocery>, reminders)
greens	to buy	(<grocery>, to buy)
buy brussels sprouts	to do	(buy <grocery>, to do)
buy brussels sprouts	reminders	(buy <grocery>, reminders)
brussels sprouts	to buy	(<grocery>, to buy)
buy turban	to do	(buy <grocery>, to do)
buy turban	reminders	(buy <grocery>, reminders)
turban	to buy	(<grocery>, to buy)
buy carrot	to do	(buy <grocery>, to do)
buy carrot	reminders	(buy <grocery>, reminders)
carrot	to buy	(<grocery>, to buy)
buy prunes	to do	(buy <grocery>, to do)
buy prunes	reminders	(buy <grocery>, reminders)
prunes	to buy	(<grocery>, to buy)
buy corona beans	to do	(buy <grocery>, to do)
buy corona beans	reminders	(buy <grocery>, reminders)
corona beans	to buy	(<grocery>, to buy)
buy millet	to do	(buy <grocery>, to do)
buy millet	reminders	(buy <grocery>, reminders)
millet	to buy	(<grocery>, to buy)
buy celery root	to do	(buy <grocery>, to do)
buy celery root	reminders	(buy <grocery>, reminders)
celery root	to buy	(<grocery>, to buy)
buy kohlrabi	to do	(buy <grocery>, to do)
buy kohlrabi	reminders	(buy <grocery>, reminders)
kohlrabi	to buy	(<grocery>, to buy)
buy aubergine	to do	(buy <grocery>, to do)
buy aubergine	reminders	(buy <grocery>, reminders)
aubergine	to buy	(<grocery>, to buy)
buy black-eyed peas	to do	(buy <grocery>, to do)
buy black-eyed peas	reminders	(buy <grocery>, reminders)
black-eyed peas	to buy	(<grocery>, to buy)
buy bhutanese red	to do	(buy <grocery>, to do)
buy bhutanese red	reminders	(buy <grocery>, reminders)
bhutanese red	to buy	(<grocery>, to buy)
buy lime	to do	(buy <grocery>, to do)
buy lime	reminders	(buy <grocery>, reminders)
lime	to buy	(<grocery>, to buy)
buy instant oatmeal	to do	(buy <grocery>, to do)
buy instant oatmeal	reminders	(buy <grocery>, reminders)
instant oatmeal	to buy	(<grocery>, to buy)
buy plum	to do	(buy <grocery>, to do)
buy plum	reminders	(buy <grocery>, reminders)
plum	to buy	(<grocery>, to buy)
buy green, red, yellow, brown, other	to do	(buy <grocery>, to do)
buy green, red, yellow, brown, other	reminders	(buy <grocery>, reminders)
green, red, yellow, brown, other	to buy	(<grocery>, to buy)
buy old fashioned oatmeal	to do	(buy <grocery>, to do)
buy old fashioned oatmeal	reminders	(buy <grocery>, reminders)
old fashioned oatmeal	to buy	(<grocery>, to buy)
buy buttercup	to do	(buy <grocery>, to do)
buy buttercup	reminders	(buy <grocery>, reminders)
buttercup	to buy	(<grocery>, to buy)
buy damson	to do	(buy <grocery>, to do)
buy damson	reminders	(buy <grocery>, reminders)
damson	to buy	(<grocery>, to buy)
buy urad	to do	(buy <grocery>, to do)
buy urad	reminders	(buy <grocery>, reminders)
urad	to buy	(<grocery>, to buy)
buy lychee	to do	(buy <grocery>, to do)
buy lychee	reminders	(buy <grocery>, reminders)
lychee	to buy	(<grocery>, to buy)
buy onion	to do	(buy <grocery>, to do)
buy onion	reminders	(buy <grocery>, reminders)
onion	to buy	(<grocery>, to buy)
buy broad beans	to do	(buy <grocery>, to do)
buy broad beans	reminders	(buy <grocery>, reminders)
broad beans	to buy	(<grocery>, to buy)
buy cranberry	to do	(buy <grocery>, to do)
buy cranberry	reminders	(buy <grocery>, reminders)
cranberry	to buy	(<grocery>, to buy)
buy spelt	to do	(buy <grocery>, to do)
buy spelt	reminders	(buy <grocery>, reminders)
spelt	to buy	(<grocery>, to buy)
buy hominy	to do	(buy <grocery>, to do)
buy hominy	reminders	(buy <grocery>, reminders)
hominy	to buy	(<grocery>, to buy)
buy bell pepper	to do	(buy <grocery>, to do)
buy bell pepper	reminders	(buy <grocery>, reminders)
bell pepper	to buy	(<grocery>, to buy)
